                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.1793,                 2.4044,                 1.5823,                0.48111,                0.49451,                0.53349,                0.36107,                 1.3635,                 2.0088,                 1.7474,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.1809,                 2.4144,                 1.5859,                0.47558,                0.50135,                0.53877,                0.37003,                  1.357,                 2.0128,                 1.7429,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.1784,                 2.3834,                 1.5767,                0.45262,                0.49541,                0.53653,                0.36524,                 1.3579,                 2.0055,                 1.7461,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.1767,                 2.3844,                 1.5739,                 0.4576,                0.48693,                0.53928,                0.36763,                 1.3571,                 2.0061,                 1.7487,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.1772,                 2.3961,                 1.5801,                0.45488,                0.50331,                0.53885,                0.36911,                 1.3519,                 1.9999,                 1.7471,               0.009109,               0.009109,               0.009109
                     93,                 1.1758,                   2.38,                 1.5786,                0.45649,                0.50536,                0.53965,                0.36643,                 1.3505,                 1.9981,                 1.7474,              0.0090991,              0.0090991,              0.0090991
                     94,                  1.174,                 2.3637,                 1.5727,                0.46227,                0.51295,                0.55572,                0.37072,                 1.3493,                 1.9959,                 1.7475,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.1688,                 2.3539,                 1.5669,                0.45236,                0.50414,                0.55223,                0.36682,                 1.3496,                 1.9944,                 1.7476,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.1633,                 2.3494,                 1.5631,                0.45112,                0.52641,                0.55008,                0.36627,                 1.3488,                 1.9872,                 1.7449,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.1708,                 2.3656,                 1.5735,                0.42466,                0.54732,                0.53881,                0.36784,                 1.3448,                 1.9853,                 1.7415,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.1667,                 2.3514,                 1.5687,                0.41213,                 0.5553,                 0.5339,                0.36561,                 1.3409,                 1.9867,                 1.7397,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.1747,                 2.3418,                 1.5703,                0.42298,                0.56602,                0.53956,                0.36748,                 1.3391,                 1.9806,                 1.7385,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.1583,                 2.3273,                 1.5585,                0.42281,                0.56287,                0.53813,                0.36446,                 1.3345,                 1.9803,                  1.734,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.1627,                 2.3225,                 1.5619,                0.42041,                0.57489,                0.53636,                0.36578,                 1.3298,                 1.9837,                 1.7285,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.1609,                 2.3316,                  1.564,                0.42622,                0.56201,                0.53648,                0.36608,                 1.3274,                 1.9761,                 1.7251,                0.00901,                0.00901,                0.00901
                    103,                  1.162,                 2.3289,                  1.563,                0.43812,                 0.5904,                0.54285,                0.36387,                 1.3278,                 1.9732,                 1.7251,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.1572,                 2.2993,                 1.5603,                0.44919,                0.58059,                0.54433,                0.36493,                 1.3249,                 1.9705,                 1.7229,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.1601,                 2.2982,                 1.5568,                0.43217,                0.59581,                0.54884,                0.36662,                 1.3228,                 1.9635,                 1.7211,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.1624,                 2.2904,                 1.5579,                0.43105,                0.59858,                0.54754,                0.36558,                  1.323,                 1.9596,                 1.7205,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.1537,                 2.2843,                  1.555,                 0.4312,                0.59447,                0.55062,                0.36838,                 1.3218,                 1.9548,                 1.7184,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.1484,                 2.2732,                 1.5523,                0.43275,                 0.5937,                 0.5548,                0.36959,                 1.3212,                 1.9499,                 1.7176,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.1598,                 2.2887,                 1.5561,                 0.4319,                0.59231,                 0.5578,                0.36955,                  1.321,                 1.9423,                 1.7155,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.1499,                 2.2633,                  1.548,                0.43593,                0.60292,                0.56112,                0.37332,                 1.3227,                 1.9347,                 1.7178,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.1484,                 2.2634,                 1.5495,                0.43683,                0.59708,                0.56156,                0.37262,                 1.3223,                 1.9294,                 1.7165,              0.0089209,              0.0089209,              0.0089209
