                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.95015,                 1.7559,                 1.3782,                 0.5884,                0.62926,                 0.6682,                0.50392,                 1.0271,                 1.6674,                 1.4491,              0.0085645,              0.0085645,              0.0085645
                    148,                0.93442,                 1.7181,                 1.3715,                0.58958,                0.62952,                0.66832,                0.50438,                  1.027,                 1.6674,                 1.4471,              0.0085546,              0.0085546,              0.0085546
                    149,                0.93846,                 1.7434,                 1.3694,                0.59546,                0.62748,                0.66902,                0.50328,                 1.0267,                  1.665,                 1.4474,              0.0085447,              0.0085447,              0.0085447
                    150,                0.94573,                 1.7382,                 1.3753,                0.59541,                0.62778,                0.66795,                0.50175,                 1.0273,                 1.6616,                 1.4471,              0.0085348,              0.0085348,              0.0085348
                    151,                0.93398,                 1.7228,                   1.37,                0.59568,                0.62869,                0.66778,                0.50226,                 1.0269,                 1.6586,                 1.4471,              0.0085249,              0.0085249,              0.0085249
                    152,                0.93847,                 1.7286,                 1.3705,                0.59441,                0.63957,                0.66691,                 0.5016,                 1.0288,                 1.6567,                 1.4499,               0.008515,               0.008515,               0.008515
                    153,                0.93973,                 1.7164,                  1.367,                0.59436,                 0.6382,                0.66734,                0.50414,                 1.0294,                  1.652,                 1.4499,              0.0085051,              0.0085051,              0.0085051
                    154,                 0.9339,                 1.7275,                 1.3689,                0.59427,                0.63745,                0.66645,                0.50363,                 1.0282,                 1.6493,                 1.4484,              0.0084952,              0.0084952,              0.0084952
                    155,                0.93182,                 1.7105,                 1.3643,                0.59512,                0.63698,                0.66763,                0.50463,                 1.0293,                 1.6477,                 1.4495,              0.0084853,              0.0084853,              0.0084853
                    156,                0.93424,                 1.7068,                 1.3643,                0.59515,                 0.6366,                0.66529,                0.50305,                 1.0295,                 1.6487,                   1.45,              0.0084754,              0.0084754,              0.0084754
                    157,                0.93348,                 1.7026,                 1.3655,                0.61035,                0.63523,                0.66506,                0.50508,                 1.0296,                 1.6473,                 1.4499,              0.0084655,              0.0084655,              0.0084655
                    158,                0.92976,                 1.6988,                 1.3615,                0.60913,                0.63581,                 0.6656,                0.50473,                 1.0288,                 1.6466,                 1.4494,              0.0084556,              0.0084556,              0.0084556
                    159,                0.92812,                 1.7015,                 1.3625,                0.60832,                0.63674,                0.66622,                0.50294,                 1.0296,                 1.6452,                 1.4495,              0.0084457,              0.0084457,              0.0084457
                    160,                 0.9362,                 1.6942,                 1.3627,                0.60848,                0.63758,                0.66949,                0.50432,                 1.0288,                  1.641,                  1.449,              0.0084358,              0.0084358,              0.0084358
                    161,                 0.9321,                 1.6943,                 1.3647,                0.60927,                0.63793,                0.66778,                0.50561,                 1.0289,                 1.6383,                 1.4487,              0.0084259,              0.0084259,              0.0084259
                    162,                 0.9327,                 1.6718,                 1.3606,                0.61124,                0.63799,                0.66953,                0.50463,                 1.0288,                  1.635,                 1.4487,               0.008416,               0.008416,               0.008416
                    163,                0.93675,                 1.6827,                 1.3668,                 0.6148,                0.63417,                0.66986,                0.50472,                 1.0264,                  1.631,                 1.4447,              0.0084061,              0.0084061,              0.0084061
                    164,                0.92871,                 1.6746,                 1.3574,                0.61304,                0.63023,                0.66966,                0.50628,                  1.026,                 1.6317,                 1.4449,              0.0083962,              0.0083962,              0.0083962
                    165,                0.92806,                 1.6638,                 1.3561,                0.62931,                0.62925,                0.66928,                0.50618,                 1.0256,                 1.6296,                 1.4443,              0.0083863,              0.0083863,              0.0083863
                    166,                0.92724,                 1.6533,                 1.3615,                0.62739,                   0.63,                0.67123,                  0.509,                 1.0237,                 1.6283,                 1.4428,              0.0083764,              0.0083764,              0.0083764
                    167,                0.92252,                 1.6463,                 1.3552,                0.62509,                0.63798,                0.67431,                0.51173,                 1.0224,                 1.6237,                  1.442,              0.0083665,              0.0083665,              0.0083665
                    168,                0.92579,                 1.6531,                  1.359,                0.62053,                0.63881,                0.67623,                0.51502,                 1.0207,                 1.6211,                 1.4407,              0.0083566,              0.0083566,              0.0083566
                    169,                0.92857,                 1.6681,                  1.358,                0.61987,                0.63872,                0.67622,                0.51461,                 1.0198,                 1.6188,                 1.4398,              0.0083467,              0.0083467,              0.0083467
                    170,                0.91884,                 1.6395,                 1.3503,                0.62348,                0.63855,                0.67872,                0.51614,                 1.0191,                 1.6166,                 1.4382,              0.0083368,              0.0083368,              0.0083368
                    171,                0.92545,                  1.657,                 1.3552,                0.61552,                0.64688,                0.67886,                0.51762,                 1.0182,                 1.6133,                 1.4369,              0.0083269,              0.0083269,              0.0083269
                    172,                0.92493,                   1.66,                 1.3546,                0.61808,                0.64708,                 0.6861,                0.52307,                 1.0181,                 1.6103,                 1.4364,               0.008317,               0.008317,               0.008317
                    173,                0.92181,                   1.66,                 1.3531,                0.61831,                0.64757,                0.68562,                0.52434,                 1.0169,                 1.6075,                 1.4355,              0.0083071,              0.0083071,              0.0083071
                    174,                0.91219,                 1.6415,                 1.3454,                0.62228,                0.64426,                0.68722,                0.52538,                 1.0169,                 1.6048,                 1.4355,              0.0082972,              0.0082972,              0.0082972
                    175,                0.91666,                  1.644,                 1.3542,                0.62257,                0.64445,                0.68716,                0.52578,                 1.0168,                 1.6018,                 1.4349,              0.0082873,              0.0082873,              0.0082873
                    176,                0.91785,                 1.6319,                 1.3505,                0.62296,                0.64467,                0.68703,                0.52577,                 1.0163,                 1.5983,                 1.4337,              0.0082774,              0.0082774,              0.0082774
                    177,                0.91539,                 1.6324,                 1.3465,                0.61936,                0.65254,                0.68624,                0.52546,                 1.0152,                 1.5972,                 1.4335,              0.0082675,              0.0082675,              0.0082675
                    178,                0.91859,                 1.6277,                 1.3475,                0.61768,                0.65279,                0.68617,                0.52607,                 1.0156,                 1.5967,                  1.433,              0.0082576,              0.0082576,              0.0082576
                    179,                0.92349,                 1.6188,                 1.3504,                0.61609,                0.65294,                0.68708,                0.52451,                 1.0171,                 1.5961,                 1.4338,              0.0082477,              0.0082477,              0.0082477
                    180,                 0.9165,                 1.6169,                 1.3446,                0.61805,                0.65248,                0.68792,                0.52589,                 1.0167,                  1.595,                 1.4327,              0.0082378,              0.0082378,              0.0082378
                    181,                0.91925,                 1.6338,                 1.3474,                0.61953,                0.65202,                0.68787,                0.52726,                 1.0159,                 1.5936,                 1.4312,              0.0082279,              0.0082279,              0.0082279
                    182,                0.91372,                 1.6195,                 1.3457,                0.61865,                0.65202,                0.68756,                0.52745,                  1.014,                 1.5917,                 1.4297,               0.008218,               0.008218,               0.008218
                    183,                0.91403,                 1.6173,                 1.3441,                0.62233,                0.65085,                0.68917,                0.52791,                 1.0125,                 1.5899,                  1.428,              0.0082081,              0.0082081,              0.0082081
                    184,                0.91547,                 1.6078,                  1.343,                0.62012,                0.64611,                0.68852,                0.52723,                  1.012,                 1.5899,                 1.4273,              0.0081982,              0.0081982,              0.0081982
                    185,                0.90822,                 1.6047,                 1.3349,                0.62104,                 0.6461,                0.68851,                0.52669,                 1.0122,                 1.5881,                 1.4273,              0.0081883,              0.0081883,              0.0081883
                    186,                0.91278,                 1.5965,                 1.3409,                0.62321,                0.64544,                0.68867,                0.52737,                  1.012,                 1.5853,                 1.4261,              0.0081784,              0.0081784,              0.0081784
                    187,                0.91418,                 1.6121,                 1.3476,                0.62355,                0.64466,                0.68858,                0.52701,                 1.0124,                 1.5852,                 1.4266,              0.0081685,              0.0081685,              0.0081685
                    188,                0.90491,                 1.6063,                 1.3372,                0.62442,                0.63646,                0.68867,                0.52851,                 1.0123,                 1.5797,                 1.4276,              0.0081586,              0.0081586,              0.0081586
                    189,                0.90699,                 1.6038,                 1.3379,                0.62257,                0.63036,                0.68888,                0.52752,                 1.0126,                 1.5731,                 1.4273,              0.0081487,              0.0081487,              0.0081487
                    190,                0.90477,                 1.5862,                 1.3337,                0.62332,                 0.6206,                0.68857,                0.52928,                 1.0126,                 1.5687,                 1.4282,              0.0081388,              0.0081388,              0.0081388
                    191,                0.90878,                 1.5876,                 1.3441,                0.62908,                0.61812,                0.68999,                0.52712,                 1.0123,                 1.5697,                 1.4277,              0.0081289,              0.0081289,              0.0081289
                    192,                0.90761,                 1.5866,                 1.3388,                0.63777,                0.62957,                0.69261,                0.53014,                 1.0122,                 1.5662,                 1.4274,               0.008119,               0.008119,               0.008119
                    193,                 0.9023,                 1.5849,                 1.3341,                0.63852,                0.62981,                0.69224,                 0.5281,                 1.0121,                 1.5607,                 1.4276,              0.0081091,              0.0081091,              0.0081091
                    194,                0.90601,                 1.5825,                 1.3373,                0.63863,                 0.6303,                0.69333,                 0.5285,                 1.0102,                 1.5566,                 1.4264,              0.0080992,              0.0080992,              0.0080992
                    195,                0.90916,                 1.5776,                 1.3377,                0.63833,                0.63012,                0.69304,                0.52837,                 1.0082,                 1.5528,                 1.4257,              0.0080893,              0.0080893,              0.0080893
                    196,                 0.9055,                 1.5908,                 1.3392,                0.63813,                0.62997,                0.69473,                0.53062,                 1.0072,                 1.5505,                 1.4246,              0.0080794,              0.0080794,              0.0080794
                    197,                0.90656,                  1.592,                 1.3393,                 0.6388,                0.62954,                0.69477,                0.53006,                 1.0065,                 1.5474,                 1.4244,              0.0080695,              0.0080695,              0.0080695
                    198,                0.90173,                 1.5637,                 1.3301,                0.64042,                0.62951,                0.69579,                0.53093,                 1.0065,                 1.5434,                 1.4243,              0.0080596,              0.0080596,              0.0080596
                    199,                0.90244,                 1.5827,                 1.3344,                0.64027,                0.63637,                0.69286,                0.52709,                 1.0053,                 1.5397,                 1.4224,              0.0080497,              0.0080497,              0.0080497
                    200,                0.90588,                 1.5807,                 1.3372,                0.64046,                0.63671,                0.69298,                0.52853,                 1.0039,                 1.5362,                 1.4212,              0.0080398,              0.0080398,              0.0080398
                    201,                0.90373,                  1.563,                 1.3302,                0.64014,                0.63689,                0.69591,                0.53037,                 1.0034,                 1.5359,                 1.4206,              0.0080299,              0.0080299,              0.0080299
                    202,                0.89686,                 1.5586,                 1.3293,                0.63961,                0.63707,                0.69608,                   0.53,                 1.0017,                 1.5317,                 1.4185,                0.00802,                0.00802,                0.00802
                    203,                0.89205,                 1.5427,                 1.3274,                0.63974,                0.63714,                0.69619,                0.52857,                0.99996,                 1.5279,                 1.4176,              0.0080101,              0.0080101,              0.0080101
                    204,                0.90949,                 1.5824,                 1.3417,                0.65693,                0.63624,                0.69502,                0.52951,                0.99993,                 1.5281,                 1.4176,              0.0080002,              0.0080002,              0.0080002
                    205,                0.90036,                 1.5565,                 1.3332,                0.66048,                0.63964,                0.69552,                0.53102,                0.99949,                  1.525,                  1.416,              0.0079903,              0.0079903,              0.0079903
                    206,                0.89823,                 1.5525,                 1.3273,                0.64383,                0.63988,                0.69583,                0.53141,                0.99862,                 1.5251,                  1.415,              0.0079804,              0.0079804,              0.0079804
                    207,                0.89924,                 1.5467,                 1.3295,                0.64066,                0.63585,                0.69489,                0.53225,                0.99709,                 1.5224,                 1.4132,              0.0079705,              0.0079705,              0.0079705
                    208,                0.90633,                 1.5456,                 1.3344,                0.63888,                0.62876,                0.69512,                0.53168,                0.99712,                 1.5201,                 1.4136,              0.0079606,              0.0079606,              0.0079606
                    209,                0.89651,                 1.5558,                 1.3325,                  0.639,                0.62911,                0.69554,                0.53341,                0.99671,                 1.5211,                 1.4128,              0.0079507,              0.0079507,              0.0079507
                    210,                 0.9041,                 1.5503,                 1.3368,                0.63728,                0.63747,                0.69647,                0.53337,                0.99468,                 1.5192,                 1.4117,              0.0079408,              0.0079408,              0.0079408
                    211,                 0.8904,                 1.5315,                 1.3239,                 0.6346,                0.63848,                0.69657,                0.53059,                0.99388,                 1.5185,                 1.4122,              0.0079309,              0.0079309,              0.0079309
                    212,                0.89553,                 1.5338,                 1.3262,                0.63266,                0.63921,                 0.6956,                0.53066,                0.99214,                 1.5167,                 1.4107,               0.007921,               0.007921,               0.007921
                    213,                0.89959,                 1.5239,                 1.3264,                0.63213,                0.64009,                0.69529,                0.52916,                0.99216,                 1.5141,                   1.41,              0.0079111,              0.0079111,              0.0079111
                    214,                0.89067,                 1.5222,                 1.3229,                0.63192,                0.63318,                0.69791,                0.53208,                0.99087,                 1.5121,                 1.4092,              0.0079012,              0.0079012,              0.0079012
                    215,                0.89373,                 1.5371,                 1.3222,                0.63602,                0.64453,                0.69939,                0.53249,                0.98974,                 1.5103,                 1.4075,              0.0078913,              0.0078913,              0.0078913
                    216,                0.89486,                 1.5376,                 1.3245,                0.63597,                0.63766,                0.69997,                0.53383,                0.98991,                 1.5074,                 1.4073,              0.0078814,              0.0078814,              0.0078814
                    217,                  0.893,                 1.5356,                 1.3248,                0.63284,                0.63397,                0.69947,                0.53474,                0.99067,                 1.5046,                 1.4073,              0.0078715,              0.0078715,              0.0078715
                    218,                0.89579,                 1.5313,                 1.3238,                0.61158,                0.63596,                0.70045,                0.53431,                0.99177,                 1.5062,                 1.4087,              0.0078616,              0.0078616,              0.0078616
                    219,                0.89029,                  1.519,                 1.3224,                0.60827,                0.63687,                0.70056,                0.53439,                0.99185,                 1.5057,                 1.4087,              0.0078517,              0.0078517,              0.0078517
                    220,                0.89354,                 1.5235,                 1.3207,                 0.6053,                0.63809,                 0.7011,                0.53696,                0.99112,                 1.5044,                 1.4078,              0.0078418,              0.0078418,              0.0078418
                    221,                0.89466,                 1.5143,                 1.3264,                0.60803,                0.64277,                0.70274,                0.53736,                0.99028,                 1.5051,                 1.4073,              0.0078319,              0.0078319,              0.0078319
                    222,                0.88932,                 1.5034,                 1.3196,                0.58004,                0.65571,                0.70265,                0.53761,                0.98949,                  1.501,                 1.4067,               0.007822,               0.007822,               0.007822
                    223,                 0.8953,                  1.512,                 1.3253,                0.58568,                 0.6431,                0.69897,                0.53731,                0.98933,                 1.4972,                 1.4067,              0.0078121,              0.0078121,              0.0078121
                    224,                0.88809,                 1.5078,                 1.3203,                0.58577,                0.64317,                0.69842,                0.53716,                0.98818,                 1.4981,                 1.4054,              0.0078022,              0.0078022,              0.0078022
                    225,                0.88927,                 1.4977,                 1.3131,                0.57463,                0.65127,                0.69855,                0.53531,                0.98891,                 1.4925,                 1.4053,              0.0077923,              0.0077923,              0.0077923
                    226,                 0.8824,                 1.4969,                 1.3148,                0.56679,                0.64454,                0.69513,                0.53421,                0.98877,                 1.4896,                 1.4051,              0.0077824,              0.0077824,              0.0077824
                    227,                 0.8836,                 1.5022,                 1.3147,                0.57835,                0.65542,                0.69912,                0.53342,                0.98877,                 1.4847,                 1.4052,              0.0077725,              0.0077725,              0.0077725
                    228,                0.87867,                 1.4828,                 1.3111,                0.57436,                0.66068,                0.69918,                0.53373,                0.98885,                 1.4841,                 1.4053,              0.0077626,              0.0077626,              0.0077626
                    229,                0.88705,                 1.5031,                 1.3138,                0.56905,                  0.665,                0.70093,                0.53501,                0.98982,                 1.4834,                 1.4059,              0.0077527,              0.0077527,              0.0077527
                    230,                0.88866,                 1.4986,                 1.3149,                0.56563,                0.66735,                0.70133,                0.53523,                0.99007,                 1.4817,                 1.4051,              0.0077428,              0.0077428,              0.0077428
                    231,                0.88703,                 1.4912,                  1.314,                0.56331,                0.66838,                0.70101,                0.53484,                0.98986,                 1.4804,                 1.4051,              0.0077329,              0.0077329,              0.0077329
                    232,                0.88302,                 1.4929,                 1.3149,                0.55918,                0.66931,                0.70111,                0.53445,                0.99227,                 1.4774,                 1.4062,               0.007723,               0.007723,               0.007723
                    233,                0.87913,                 1.4893,                 1.3111,                0.55526,                0.67031,                0.69705,                0.53328,                0.99126,                 1.4749,                 1.4055,              0.0077131,              0.0077131,              0.0077131
                    234,                0.87844,                 1.4783,                 1.3115,                0.53826,                0.67194,                 0.6991,                0.53505,                0.99282,                 1.4718,                  1.406,              0.0077032,              0.0077032,              0.0077032
                    235,                0.88591,                 1.4855,                 1.3125,                0.53553,                 0.6688,                 0.6961,                0.53295,                0.99298,                 1.4725,                 1.4058,              0.0076933,              0.0076933,              0.0076933
                    236,                0.88606,                 1.4904,                 1.3136,                0.53531,                0.66925,                0.69608,                0.53459,                0.99259,                 1.4726,                  1.405,              0.0076834,              0.0076834,              0.0076834
                    237,                0.87678,                 1.4567,                  1.306,                0.53551,                0.66899,                0.69452,                0.53267,                0.99202,                 1.4756,                 1.4048,              0.0076735,              0.0076735,              0.0076735
                    238,                0.87784,                 1.4762,                 1.3088,                0.53923,                0.66654,                0.69391,                0.53217,                0.99202,                 1.4741,                 1.4048,              0.0076636,              0.0076636,              0.0076636
                    239,                0.88082,                 1.4831,                 1.3081,                0.54852,                0.66091,                0.69154,                0.53319,                0.99159,                 1.4722,                 1.4047,              0.0076537,              0.0076537,              0.0076537
                    240,                 0.8768,                 1.4754,                 1.3075,                0.53491,                0.66058,                 0.6942,                0.53504,                0.99335,                 1.4705,                 1.4058,              0.0076438,              0.0076438,              0.0076438
                    241,                0.87445,                 1.4659,                 1.3036,                0.53435,                0.66106,                0.69229,                0.53358,                0.99287,                 1.4704,                 1.4056,              0.0076339,              0.0076339,              0.0076339
                    242,                0.88041,                 1.4605,                 1.3056,                0.55474,                 0.6587,                0.69327,                 0.5325,                0.99203,                 1.4679,                 1.4046,               0.007624,               0.007624,               0.007624
                    243,                0.88488,                 1.4551,                  1.311,                 0.5585,                0.65792,                0.69622,                0.53453,                 0.9914,                  1.468,                 1.4042,              0.0076141,              0.0076141,              0.0076141
                    244,                0.87801,                 1.4643,                 1.3055,                0.55833,                0.65728,                 0.6964,                 0.5356,                0.98844,                 1.4658,                 1.4023,              0.0076042,              0.0076042,              0.0076042
                    245,                 0.8729,                 1.4666,                 1.3062,                0.56538,                0.65627,                0.69614,                0.53536,                0.98729,                 1.4623,                 1.4018,              0.0075943,              0.0075943,              0.0075943
                    246,                0.87503,                 1.4629,                 1.3092,                0.56755,                0.65619,                0.69419,                 0.5346,                0.98611,                 1.4617,                 1.4014,              0.0075844,              0.0075844,              0.0075844
                    247,                 0.8797,                 1.4496,                 1.3052,                0.56941,                0.65601,                0.69391,                0.53499,                0.98446,                 1.4614,                 1.4002,              0.0075745,              0.0075745,              0.0075745
                    248,                0.87155,                   1.46,                 1.3039,                0.57141,                0.65545,                0.69687,                0.53739,                 0.9854,                 1.4585,                 1.4007,              0.0075646,              0.0075646,              0.0075646
                    249,                0.87655,                 1.4659,                 1.3089,                0.57211,                0.65695,                0.69734,                0.53776,                0.98508,                 1.4552,                 1.4012,              0.0075547,              0.0075547,              0.0075547
                    250,                 0.8763,                 1.4566,                   1.31,                0.57267,                0.65569,                0.69234,                0.53285,                0.98469,                 1.4529,                 1.4003,              0.0075448,              0.0075448,              0.0075448
                    251,                0.87323,                 1.4394,                 1.3039,                0.57061,                0.65059,                0.69187,                0.53267,                0.98376,                 1.4525,                 1.3999,              0.0075349,              0.0075349,              0.0075349
                    252,                0.87724,                 1.4478,                 1.3047,                0.57419,                0.65156,                 0.6935,                0.53471,                0.98339,                 1.4525,                    1.4,               0.007525,               0.007525,               0.007525
                    253,                0.87695,                 1.4582,                 1.3062,                0.57452,                0.65042,                0.69366,                0.53504,                0.98359,                 1.4508,                    1.4,              0.0075151,              0.0075151,              0.0075151
                    254,                 0.8781,                 1.4521,                 1.3091,                0.57174,                0.64586,                0.69453,                0.53584,                0.98301,                 1.4501,                 1.3997,              0.0075052,              0.0075052,              0.0075052
                    255,                 0.8716,                  1.444,                 1.2998,                0.59333,                0.64992,                0.69901,                0.53854,                0.98343,                 1.4498,                 1.4003,              0.0074953,              0.0074953,              0.0074953
                    256,                0.87171,                 1.4464,                 1.3032,                0.57644,                0.65104,                0.69916,                0.53871,                0.98243,                 1.4517,                 1.3984,              0.0074854,              0.0074854,              0.0074854
                    257,                0.86807,                 1.4376,                 1.2968,                0.57271,                0.65147,                0.69783,                0.53739,                0.98146,                 1.4495,                 1.3973,              0.0074755,              0.0074755,              0.0074755
                    258,                0.86962,                 1.4268,                 1.2955,                0.58255,                0.65622,                0.70255,                 0.5371,                  0.981,                 1.4444,                 1.3972,              0.0074656,              0.0074656,              0.0074656
                    259,                0.87113,                  1.433,                 1.2998,                0.58173,                0.65635,                0.70401,                0.53829,                0.98123,                 1.4442,                  1.398,              0.0074557,              0.0074557,              0.0074557
                    260,                0.86948,                 1.4305,                 1.3043,                0.58821,                 0.6508,                0.70414,                0.53883,                0.98302,                 1.4467,                 1.3988,              0.0074458,              0.0074458,              0.0074458
                    261,                0.86923,                   1.43,                 1.2975,                0.58382,                0.64673,                0.70335,                0.53853,                0.98346,                 1.4475,                 1.3982,              0.0074359,              0.0074359,              0.0074359
                    262,                0.87152,                 1.4307,                 1.3025,                0.58546,                 0.6477,                0.70287,                0.53863,                0.98491,                 1.4454,                 1.3979,               0.007426,               0.007426,               0.007426
                    263,                0.87055,                 1.4316,                 1.3006,                0.58539,                 0.6482,                0.71006,                0.54356,                 0.9896,                 1.4469,                 1.4047,              0.0074161,              0.0074161,              0.0074161
                    264,                0.87109,                  1.433,                 1.3012,                0.58676,                0.64852,                0.71196,                 0.5462,                0.98944,                 1.4451,                 1.4037,              0.0074062,              0.0074062,              0.0074062
                    265,                0.87169,                 1.4268,                 1.3024,                0.58719,                0.64961,                0.71175,                0.54613,                0.98939,                 1.4432,                 1.4035,              0.0073963,              0.0073963,              0.0073963
                    266,                0.87249,                 1.4131,                 1.3001,                  0.704,                 0.6075,                0.71184,                0.54459,                0.98891,                 1.4401,                 1.4038,              0.0073864,              0.0073864,              0.0073864
                    267,                0.87497,                 1.4173,                 1.3025,                0.70204,                0.60793,                0.71452,                0.54977,                 0.9878,                 1.4363,                 1.4031,              0.0073765,              0.0073765,              0.0073765
                    268,                0.86512,                 1.4105,                 1.2957,                0.69998,                0.60602,                0.71218,                0.54984,                0.98625,                 1.4347,                 1.4022,              0.0073666,              0.0073666,              0.0073666
                    269,                0.86013,                  1.421,                 1.2923,                 0.7032,                 0.6056,                0.71285,                0.55008,                0.98585,                 1.4324,                 1.4021,              0.0073567,              0.0073567,              0.0073567
                    270,                0.86267,                 1.4113,                 1.2932,                0.70338,                0.60586,                0.71309,                0.55137,                0.98589,                 1.4305,                 1.4022,              0.0073468,              0.0073468,              0.0073468
                    271,                0.86973,                 1.4086,                 1.2974,                 0.7044,                0.60595,                  0.715,                0.55087,                0.98631,                 1.4281,                 1.4033,              0.0073369,              0.0073369,              0.0073369
                    272,                0.86355,                 1.4221,                 1.2941,                0.70771,                0.60566,                0.71724,                0.54981,                0.98508,                 1.4291,                 1.4036,               0.007327,               0.007327,               0.007327
                    273,                0.86371,                  1.404,                  1.295,                0.70947,                0.60575,                0.71828,                0.55194,                 0.9841,                 1.4281,                  1.403,              0.0073171,              0.0073171,              0.0073171
                    274,                0.86636,                 1.4131,                  1.299,                0.71092,                0.60578,                0.72173,                0.55252,                0.98502,                 1.4283,                 1.4039,              0.0073072,              0.0073072,              0.0073072
                    275,                 0.8685,                 1.4189,                 1.2965,                0.71014,                0.61277,                0.72325,                0.55332,                0.98387,                 1.4308,                 1.4034,              0.0072973,              0.0072973,              0.0072973
                    276,                0.86833,                 1.4045,                 1.2964,                0.71925,                0.60999,                0.73098,                0.56043,                0.98449,                 1.4285,                 1.4034,              0.0072874,              0.0072874,              0.0072874
                    277,                0.85705,                 1.3993,                 1.2906,                0.71835,                 0.6112,                0.73191,                0.56159,                0.98502,                 1.4249,                 1.4042,              0.0072775,              0.0072775,              0.0072775
                    278,                 0.8612,                 1.4049,                 1.2896,                0.71833,                0.61144,                0.73204,                0.56289,                0.98412,                 1.4248,                  1.404,              0.0072676,              0.0072676,              0.0072676
                    279,                0.85882,                 1.3959,                 1.2905,                0.72064,                0.60964,                0.73225,                0.56357,                0.98501,                 1.4276,                 1.4049,              0.0072577,              0.0072577,              0.0072577
                    280,                0.85941,                  1.397,                 1.2923,                  0.718,                 0.6119,                0.73251,                0.56327,                0.98607,                 1.4238,                  1.405,              0.0072478,              0.0072478,              0.0072478
                    281,                0.85787,                 1.3949,                 1.2929,                0.72001,                0.61185,                0.72827,                0.56383,                0.98754,                 1.4236,                 1.4058,              0.0072379,              0.0072379,              0.0072379
                    282,                 0.8586,                 1.3778,                 1.2922,                 0.7213,                0.61174,                0.72971,                0.56509,                0.98723,                 1.4239,                  1.405,               0.007228,               0.007228,               0.007228
                    283,                0.86019,                 1.4091,                 1.2967,                0.72542,                0.61072,                0.72922,                0.56382,                0.98773,                 1.4247,                 1.4043,              0.0072181,              0.0072181,              0.0072181
                    284,                0.86359,                 1.4044,                  1.291,                0.72459,                0.59481,                0.72865,                0.56516,                0.98504,                 1.4252,                 1.4008,              0.0072082,              0.0072082,              0.0072082
                    285,                0.86169,                 1.3964,                 1.2924,                0.73017,                0.59475,                0.73137,                0.56615,                0.98596,                 1.4268,                 1.4011,              0.0071983,              0.0071983,              0.0071983
                    286,                 0.8628,                 1.4021,                 1.2932,                0.72152,                0.60995,                0.73189,                0.56723,                0.98518,                 1.4281,                 1.3996,              0.0071884,              0.0071884,              0.0071884
                    287,                0.85875,                 1.3817,                 1.2884,                0.71963,                 0.6103,                0.73764,                0.56733,                0.98456,                 1.4243,                  1.399,              0.0071785,              0.0071785,              0.0071785
                    288,                 0.8597,                 1.3753,                 1.2885,                0.65456,                 0.6478,                0.73731,                0.56811,                0.98512,                  1.422,                 1.3989,              0.0071686,              0.0071686,              0.0071686
                    289,                 0.8551,                 1.3683,                 1.2863,                0.65754,                0.64037,                 0.7379,                0.56843,                0.98433,                 1.4206,                 1.3979,              0.0071587,              0.0071587,              0.0071587
                    290,                0.86619,                 1.3742,                 1.2933,                0.66239,                0.64355,                0.73999,                0.56939,                0.98391,                 1.4203,                 1.3972,              0.0071488,              0.0071488,              0.0071488
                    291,                0.85638,                 1.3804,                 1.2877,                 0.6662,                0.64306,                0.74063,                0.56864,                0.98392,                 1.4191,                  1.395,              0.0071389,              0.0071389,              0.0071389
                    292,                0.85841,                 1.3799,                 1.2878,                0.67035,                0.63784,                0.73969,                0.56812,                0.98433,                 1.4203,                 1.3952,               0.007129,               0.007129,               0.007129
                    293,                0.85409,                 1.3752,                 1.2878,                0.70228,                0.62336,                0.74016,                0.56836,                0.98516,                 1.4194,                 1.3963,              0.0071191,              0.0071191,              0.0071191
                    294,                0.85745,                 1.3803,                 1.2871,                0.69975,                0.62824,                0.73932,                 0.5681,                0.98632,                 1.4175,                 1.3979,              0.0071092,              0.0071092,              0.0071092
                    295,                0.85487,                  1.359,                 1.2826,                0.69973,                0.62861,                0.74016,                0.56847,                0.98583,                 1.4151,                 1.3968,              0.0070993,              0.0070993,              0.0070993
                    296,                0.85618,                 1.3593,                 1.2856,                0.69825,                0.62989,                0.73935,                0.56782,                0.98525,                  1.413,                 1.3969,              0.0070894,              0.0070894,              0.0070894
                    297,                0.85777,                 1.3685,                 1.2862,                0.69797,                0.62967,                0.74099,                0.57045,                 0.9855,                 1.4093,                 1.3971,              0.0070795,              0.0070795,              0.0070795
                    298,                0.84948,                 1.3582,                 1.2835,                0.69861,                0.62954,                0.74167,                0.57107,                0.98496,                  1.409,                 1.3969,              0.0070696,              0.0070696,              0.0070696
                    299,                0.85788,                 1.3707,                 1.2886,                 0.6972,                0.62979,                0.74179,                0.57156,                0.98397,                 1.4066,                 1.3966,              0.0070597,              0.0070597,              0.0070597
                    300,                0.85576,                 1.3731,                  1.284,                 0.6953,                0.63049,                0.74231,                  0.573,                0.98369,                 1.4051,                 1.3962,              0.0070498,              0.0070498,              0.0070498
                    301,                0.85311,                 1.3612,                 1.2804,                0.69462,                0.63058,                0.74293,                0.57521,                0.98248,                 1.4018,                 1.3953,              0.0070399,              0.0070399,              0.0070399
